12-Jun-2020;;;;;;;;;;;;;;;
iShares MSCI Emerging Markets ETF;;;;;;;;;;;;;;;
Inception Date;Apr 07, 2003;;;;;;;;;;;;;;
Fund Holdings as of;Jun 12, 2020;;;;;;;;;;;;;;
Number of Securities (excluding cash and derivatives);1,209.00;;;;;;;;;;;;;;
Shares Outstanding;545,400,000.00;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
Ticker;Name;Asset Class;Weight (%);Price;Shares;Market Value;Notional Value;Sector;SEDOL;ISIN;Exchange;Location;Currency;Market Currency;FX Rate
ITSA4;ITAUSA INVESTIMENTOS ITAU PREF SA;Equity;0,15;1,93;16 871 292,00;32 610 702,81;32 610 702,81;Financials;2458771;BRITSAACNPR7;XBSP;Brazil;USD;BRL;5,06
FAB;FIRST ABU DHABI BANK;Equity;0,15;3,11;10 433 168,00;32 437 221,07;32 437 221,07;Financials;6624471;AEN000101016;Abu Dhabi Securities Exchange;United Arab Emirates;USD;AED;3,67
MARUTI;MARUTI SUZUKI INDIA LTD;Equity;0,15;73,32;438 410,00;32 145 635,51;32 145 635,51;Consumer Discretionary;6633712;INE585B01010;National Stock Exchange Of India;India;USD;INR;75,85
960;LONGFOR GROUP HOLDINGS LTD;Equity;0,15;4,73;6 786 000,00;32 090 798,83;32 090 798,83;Real Estate;B56KLY9;KYG5635P1090;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
FSR;FIRSTRAND LTD;Equity;0,15;2,55;12 517 648,00;31 931 171,36;31 931 171,36;Financials;6606996;ZAE000066304;Johannesburg Stock Exchange;South Africa;USD;ZAR;17,12
914;ANHUI CONCH CEMENT LTD H;Equity;0,15;6,90;4 579 000,00;31 609 463,10;31 609 463,10;Materials;6080396;CNE1000001W2;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
OTP;OTP BANK;Equity;0,14;37,23;844 266,00;31 429 016,86;31 429 016,86;Financials;7320154;HU0000061726;Budapest Stock Exchange;Hungary;USD;HUF;308,65
788;CHINA TOWER CORP LTD H;Equity;0,14;0,19;163 006 000,00;31 338 813,69;31 338 813,69;Communication;BFZ2PK0;CNE100003688;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
SBK;STANDARD BANK GROUP;Equity;0,14;6,49;4 808 532,00;31 219 856,41;31 219 856,41;Financials;B030GJ7;ZAE000109815;Johannesburg Stock Exchange;South Africa;USD;ZAR;17,12
291;CHINA RESOURCES BEER HOLDINGS LTD;Equity;0,14;5,63;5 540 000,00;31 166 565,59;31 166 565,59;Consumer Staples;6972459;HK0291001490;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
HCLTECH;HCL TECHNOLOGIES LTD;Equity;0,14;7,52;4 115 281,00;30 965 315,98;30 965 315,98;Information Technology;6294896;INE860A01027;National Stock Exchange Of India;India;USD;INR;75,85
2002;CHINA STEEL CORP;Equity;0,14;0,70;44 373 313,00;30 890 635,25;30 890 635,25;Materials;6190950;TW0002002003;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
981;SEMICONDUCTOR MANUFACTURING INTERN;Equity;0,14;2,50;12 349 499,00;30 881 316,45;30 881 316,45;Information Technology;BDFBM13;KYG8020E1199;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
034730;SK HOLDINGS LTD;Equity;0,14;231,77;131 201,00;30 407 940,69;30 407 940,69;Industrials;B39Z8L3;KR7034730002;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
033780;KT&G CORP;Equity;0,14;69,11;439 113,00;30 349 062,63;30 349 062,63;Consumer Staples;6175076;KR7033780008;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
ETISALAT;EMIRATES TELECOM;Equity;0,14;4,45;6 726 056,00;29 957 468,70;29 957 468,70;Communication;6322173;AEE000401019;Abu Dhabi Securities Exchange;United Arab Emirates;USD;AED;3,67
VIPS;VIPSHOP HOLDINGS SPONSORED ADS REP;Equity;0,14;17,72;1 658 086,00;29 381 283,92;29 381 283,92;Consumer Discretionary;B3N0H17;US92763W1036;New York Stock Exchange Inc.;China;USD;USD;1,00
028260;SAMSUNG C&T CORP;Equity;0,13;90,13;318 155,00;28 675 708,17;28 675 708,17;Industrials;BSXN8K7;KR7028260008;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
2892;FIRST FINANCIAL HOLDING LTD;Equity;0,13;0,77;37 222 026,00;28 672 868,36;28 672 868,36;Financials;6580119;TW0002892007;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
000270;KIA MOTORS CORP;Equity;0,13;29,07;980 160,00;28 497 757,10;28 497 757,10;Consumer Discretionary;6490928;KR7000270009;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
2601;CHINA PACIFIC INSURANCE (GROUP) LT;Equity;0,13;2,80;10 142 000,00;28 397 233,58;28 397 233,58;Financials;B2Q5H56;CNE1000009Q7;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
586;CHINA CONCH VENTURE HOLDINGS LTD;Equity;0,13;4,55;6 225 500,00;28 355 782,51;28 355 782,51;Industrials;BH7HM06;KYG2116J1085;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
GMEXICOB;GRUPO MEXICO B;Equity;0,13;2,37;11 919 788,00;28 263 401,16;28 263 401,16;Materials;2643674;MXP370841019;Bolsa Mexicana De Valores;Mexico;USD;MXN;22,44
3711;ASE TECHNOLOGY HOLDING LTD;Equity;0,13;2,24;12 466 110,00;27 863 098,57;27 863 098,57;Information Technology;BFXZDY1;TW0003711008;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
WEGE3;WEG SA;Equity;0,13;8,74;3 185 706,00;27 832 235,68;27 832 235,68;Industrials;2945422;BRWEGEACNOR0;XBSP;Brazil;USD;BRL;5,06
ADVANC.R;ADVANCED INFO SERVICE NON-VOTING D;Equity;0,13;6,21;4 472 300,00;27 791 711,73;27 791 711,73;Communication;6412609;TH0268010R11;Stock Exchange Of Thailand;Thailand;USD;THB;30,98
857;PETROCHINA LTD H;Equity;0,13;0,34;80 676 000,00;27 689 727,87;27 689 727,87;Energy;6226576;CNE1000003W8;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
MAYBANK;MALAYAN BANKING;Equity;0,13;1,85;14 873 100,00;27 567 948,68;27 567 948,68;Financials;6556325;MYL1155OO000;Bursa Malaysia;Malaysia;USD;MYR;4,27
BDMS.R;BANGKOK DUSIT MEDICAL SERVICES NON;Equity;0,12;0,73;36 175 400,00;26 275 409,57;26 275 409,57;Health Care;B013SV4;TH0264010R10;Stock Exchange Of Thailand;Thailand;USD;THB;30,98
2207;HOTAI MOTOR LTD;Equity;0,12;22,86;1 139 000,00;26 033 846,88;26 033 846,88;Consumer Discretionary;6417165;TW0002207008;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
UBFUT;CASH COLLATERAL USD UBFUT;Cash Collateral and Margins;0,12;100,00;26 011 000,00;26 011 000,00;26 011 000,00;Cash and/or Derivatives;--;--;--;United States;USD;USD;1,00
LREN3;LOJAS RENNER SA;Equity;0,12;8,49;3 051 389,00;25 893 640,39;25 893 640,39;Consumer Discretionary;B0CGYD6;BRLRENACNOR1;XBSP;Brazil;USD;BRL;5,06
086790;HANA FINANCIAL GROUP INC;Equity;0,12;23,09;1 115 293,00;25 756 060,31;25 756 060,31;Financials;B0RNRF5;KR7086790003;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
SMPH;SM PRIME HOLDINGS INC;Equity;0,12;0,66;38 739 225,00;25 656 393,41;25 656 393,41;Real Estate;6818843;PHY8076N1120;Philippine Stock Exchange Inc.;Philippines;USD;PHP;50,21
ASII;ASTRA INTERNATIONAL;Equity;0,12;0,34;75 566 800,00;25 553 474,90;25 553 474,90;Consumer Discretionary;B800MQ5;ID1000122807;Indonesia Stock Exchange;Indonesia;USD;IDR;14 165,00
1101;TAIWAN CEMENT CORP;Equity;0,12;1,45;17 657 898,00;25 537 667,27;25 537 667,27;Materials;6869937;TW0001101004;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
GFI;GOLD FIELDS LTD;Equity;0,12;7,74;3 250 883,00;25 174 190,79;25 174 190,79;Materials;6280215;ZAE000018123;Johannesburg Stock Exchange;South Africa;USD;ZAR;17,12
2331;LI NING LTD;Equity;0,12;3,24;7 741 500,00;25 072 147,46;25 072 147,46;Consumer Discretionary;B01JCK9;KYG5496K1242;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
SLM;SANLAM LIMITED LTD;Equity;0,11;3,50;7 080 871,00;24 816 861,47;24 816 861,47;Financials;B0L6750;ZAE000070660;Johannesburg Stock Exchange;South Africa;USD;ZAR;17,12
TENAGA;TENAGA NASIONAL;Equity;0,11;2,78;8 815 750,00;24 541 560,63;24 541 560,63;Utilities;6904612;MYL5347OO009;Bursa Malaysia;Malaysia;USD;MYR;4,27
601318;PING AN INSURANCE (GROUP) OF CHINA;Equity;0,11;10,47;2 330 184,00;24 393 718,00;24 393 718,00;Financials;BP3R284;CNE000001R84;Shanghai Stock Exchange;China;USD;CNY;7,07
CDR;CD PROJECT SA;Equity;0,11;95,87;253 675,00;24 320 432,60;24 320 432,60;Communication;7302215;PLOPTTC00011;Warsaw Stock Exchange/Equities/Main Market;Poland;USD;PLN;3,96
1090;SAMBA FINANCIAL;Equity;0,11;6,25;3 884 500,00;24 278 771,81;24 278 771,81;Financials;B12LZX5;SA0007879097;Saudi Stock Exchange;Saudi Arabia;USD;SAR;3,75
BMRI;BANK MANDIRI (PERSERO);Equity;0,11;0,35;70 010 900,00;24 168 958,77;24 168 958,77;Financials;6651048;ID1000095003;Indonesia Stock Exchange;Indonesia;USD;IDR;14 165,00
2328;PICC PROPERTY AND CASUALTY LTD H;Equity;0,11;0,91;26 011 192,00;23 795 738,28;23 795 738,28;Financials;6706250;CNE100000593;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
5880;TAIWAN COOPERATIVE FINANCIAL HOLDI;Equity;0,11;0,70;33 901 869,00;23 715 193,40;23 715 193,40;Financials;B73XCZ3;TW0005880009;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
ASIANPAINT;ASIAN PAINTS LTD;Equity;0,11;21,59;1 090 611,00;23 541 899,36;23 541 899,36;Materials;BCRWL65;INE021A01026;National Stock Exchange Of India;India;USD;INR;75,85
2382;QUANTA COMPUTER INC;Equity;0,11;2,29;10 258 000,00;23 446 461,92;23 446 461,92;Information Technology;6141011;TW0002382009;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
GNDI3;NOTRE DAME INTERMEDICA PARTICIPACO;Equity;0,11;12,60;1 837 000,00;23 154 273,53;23 154 273,53;Health Care;BF4J7K6;BRGNDIACNOR2;XBSP;Brazil;USD;BRL;5,06
TOPGLOV;TOP GLOVE CORPORATION;Equity;0,11;3,96;5 810 500,00;23 010 533,10;23 010 533,10;Health Care;B05L892;MYL7113OO003;Bursa Malaysia;Malaysia;USD;MYR;4,27
ROSN;NK ROSNEFT;Equity;0,11;5,40;4 259 277,00;22 980 512,57;22 980 512,57;Energy;B59SS16;RU000A0J2Q06;Standard-Classica-Forts;Russian Federation;USD;RUB;69,71
009150;SAMSUNG ELECTRO MECHANICS LTD;Equity;0,11;109,24;210 126,00;22 953 621,03;22 953 621,03;Information Technology;6771689;KR7009150004;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
COMI;COMMERCIAL INTERNATIONAL BANK;Equity;0,11;4,17;5 502 594,00;22 952 414,65;22 952 414,65;Financials;6243898;EGS60121C018;Egyptian Exchange;Egypt;USD;EGP;16,18
6098;COUNTRY GARDEN SERVICES HOLDINGS L;Equity;0,11;4,61;4 980 000,00;22 939 833,03;22 939 833,03;Industrials;BDQZP48;KYG2453A1085;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
1010;RIYAD BANK;Equity;0,11;4,72;4 863 159,00;22 932 706,62;22 932 706,62;Financials;B12LZW4;SA0007879048;Saudi Stock Exchange;Saudi Arabia;USD;SAR;3,75
DRREDDY;DR REDDYS LABORATORIES LTD;Equity;0,11;52,84;432 971,00;22 877 639,09;22 877 639,09;Health Care;6410959;INE089A01023;National Stock Exchange Of India;India;USD;INR;75,85
600036;CHINA MERCHANTS BANK LTD A;Equity;0,10;4,87;4 618 389,00;22 495 012,19;22 495 012,19;Financials;BP3R273;CNE000001B33;Shanghai Stock Exchange;China;USD;CNY;7,07
091990;CELLTRION HEALTHCARE LTD;Equity;0,10;88,97;250 984,00;22 329 611,56;22 329 611,56;Health Care;BYZ6DH8;KR7091990002;Korea Exchange (Kosdaq);Korea (South);USD;KRW;1 203,80
267;CITIC LTD;Equity;0,10;1,01;22 020 000,00;22 190 191,09;22 190 191,09;Industrials;6196152;HK0267001375;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
066570;LG ELECTRONICS INC;Equity;0,10;56,32;393 909,00;22 185 604,09;22 185 604,09;Consumer Discretionary;6520739;KR7066570003;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
2303;UNITED MICRO ELECTRONICS CORP;Equity;0,10;0,53;41 693 000,00;22 067 225,16;22 067 225,16;Information Technology;6916628;TW0002303005;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
BAJFINANCE;BAJAJ FINANCE LTD;Equity;0,10;32,30;679 917,00;21 962 343,20;21 962 343,20;Financials;BD2N0P2;INE296A01024;National Stock Exchange Of India;India;USD;INR;75,85
LT;LARSEN AND TOUBRO LTD;Equity;0,10;12,21;1 788 319,00;21 841 056,28;21 841 056,28;Industrials;B0166K8;INE018A01030;National Stock Exchange Of India;India;USD;INR;75,85
3045;TAIWAN MOBILE LTD;Equity;0,10;3,62;6 010 600,00;21 782 675,39;21 782 675,39;Communication;6290496;TW0003045001;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
270;GUANGDONG INVESTMENT LTD;Equity;0,10;1,90;11 306 110,00;21 444 860,97;21 444 860,97;Utilities;6913168;HK0270001396;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
2912;PRESIDENT CHAIN STORE CORP;Equity;0,10;9,98;2 144 000,00;21 394 464,48;21 394 464,48;Consumer Staples;6704986;TW0002912003;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
1801;INNOVENT BIOLOGICS INC;Equity;0,10;6,13;3 487 000,00;21 371 659,72;21 371 659,72;Health Care;BGR6KX5;KYG4818G1010;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
ENELAM;ENEL AMERICAS SA;Equity;0,10;0,16;130 608 057,00;21 348 404,07;21 348 404,07;Utilities;2299453;CLP371861061;Santiago Stock Exchange;Chile;USD;CLP;792,95
003550;LG CORP;Equity;0,10;59,81;356 840,00;21 342 814,42;21 342 814,42;Industrials;6537030;KR7003550001;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
2885;YUANTA FINANCIAL HOLDING LTD;Equity;0,10;0,60;35 459 635,00;21 338 181,73;21 338 181,73;Financials;6424110;TW0002885001;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
ALI;AYALA LAND INC;Equity;0,10;0,74;28 547 500,00;21 266 338,01;21 266 338,01;Real Estate;6055112;PHY0488F1004;Philippine Stock Exchange Inc.;Philippines;USD;PHP;50,21
IMP;IMPALA PLATINUM LTD;Equity;0,10;7,03;3 022 191,00;21 260 110,52;21 260 110,52;Materials;B1FFT76;ZAE000083648;Johannesburg Stock Exchange;South Africa;USD;ZAR;17,12
000858;WULIANGYE YIBIN LTD A;Equity;0,10;22,80;927 328,00;21 143 774,94;21 143 774,94;Consumer Staples;BD5CPG2;CNE000000VQ8;Shenzhen Stock Exchange;China;USD;CNY;7,07
BBAS3;BANCO DO BRASIL SA;Equity;0,10;6,58;3 204 274,00;21 098 647,14;21 098 647,14;Financials;2328595;BRBBASACNOR3;XBSP;Brazil;USD;BRL;5,06
1088;CHINA SHENHUA ENERGY LTD H;Equity;0,10;1,61;12 880 500,00;20 774 731,94;20 774 731,94;Energy;B09N7M0;CNE1000002R0;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
1658;POSTAL SAVINGS BANK OF CHINA LTD H;Equity;0,09;0,60;34 287 000,00;20 439 212,40;20 439 212,40;Financials;BD8GL18;CNE1000029W3;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
ULTRACEMCO;ULTRATECH CEMENT LTD;Equity;0,09;49,95;405 835,00;20 269 947,45;20 269 947,45;Materials;B01GZF6;INE481G01011;National Stock Exchange Of India;India;USD;INR;75,85
QIBK;QATAR ISLAMIC BANK;Equity;0,09;4,49;4 481 240,00;20 123 118,37;20 123 118,37;Financials;6713982;QA0006929853;Qatar Exchange;Qatar;USD;QAR;3,64
1833;PING AN HEALTHCARE AND TECHNOLOGY;Equity;0,09;14,37;1 396 000,00;20 066 115,28;20 066 115,28;Health Care;BDRYVB3;KYG711391022;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
SUNPHARMA;SUN PHARMACEUTICAL INDUSTRIES LTD;Equity;0,09;6,33;3 168 890,00;20 057 138,38;20 057 138,38;Health Care;6582483;INE044A01036;National Stock Exchange Of India;India;USD;INR;75,85
2880;HUA NAN FINANCIAL HOLDINGS LTD;Equity;0,09;0,67;29 988 615,00;20 017 347,44;20 017 347,44;Financials;6411877;TW0002880002;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
2357;ASUSTEK COMPUTER INC;Equity;0,09;7,62;2 625 968,00;20 007 037,99;20 007 037,99;Information Technology;6051046;TW0002357001;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
BBDC3;BANCO BRADESCO SA;Equity;0,09;3,93;5 093 135,00;20 000 879,61;20 000 879,61;Financials;B00FM86;BRBBDCACNOR1;XBSP;Brazil;USD;BRL;5,06
096770;SK INNOVATION LTD;Equity;0,09;95,53;207 327,00;19 806 118,13;19 806 118,13;Energy;B232R05;KR7096770003;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
RAIL3;RUMO SA;Equity;0,09;4,75;4 140 500,00;19 676 960,06;19 676 960,06;Industrials;BYXZ2W5;BRRAILACNOR9;XBSP;Brazil;USD;BRL;5,06
GDS;GDS HOLDINGS LIMITED ADR LTD;Equity;0,09;67,25;292 359,00;19 661 142,75;19 661 142,75;Information Technology;BD6FLL7;US36165L1089;NASDAQ;China;USD;USD;1,00
BID;BID CORPORATION LTD;Equity;0,09;15,39;1 276 647,00;19 649 901,25;19 649 901,25;Consumer Staples;BZBFKT7;ZAE000216537;Johannesburg Stock Exchange;South Africa;USD;ZAR;17,12
NTCO3;NATURA CO HOLDING SA;Equity;0,09;7,90;2 486 766,00;19 649 030,65;19 649 030,65;Consumer Staples;BJRFY31;BRNTCOACNOR5;XBSP;Brazil;USD;BRL;5,06
1044;HENGAN INTERNATIONAL GROUP LTD;Equity;0,09;7,74;2 536 000,00;19 616 933,98;19 616 933,98;Consumer Staples;6136233;KYG4402L1510;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
018260;SAMSUNG SDS LTD;Equity;0,09;148,70;131 724,00;19 586 805,12;19 586 805,12;Information Technology;BRS2KY0;KR7018260000;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
MTN;MTN GROUP LTD;Equity;0,09;3,07;6 360 609,00;19 517 088,16;19 517 088,16;Communication;6563206;ZAE000042164;Johannesburg Stock Exchange;South Africa;USD;ZAR;17,12
1066;SHANDONG WEIGAO GROUP MEDICAL POLY;Equity;0,09;2,15;8 984 000,00;19 335 636,96;19 335 636,96;Health Care;6742340;CNE100000171;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
5876;SHANGHAI COMMERCIAL LTD;Equity;0,09;1,50;12 837 318,00;19 258 357,25;19 258 357,25;Financials;B7LV1N0;TW0005876007;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
NESTLEIND;NESTLE INDIA LTD;Equity;0,09;217,48;88 208,00;19 183 357,57;19 183 357,57;Consumer Staples;6128605;INE239A01016;National Stock Exchange Of India;India;USD;INR;75,85
813;SHIMAO PROPERTY HOLDINGS LTD;Equity;0,09;4,27;4 465 500,00;19 071 760,36;19 071 760,36;Real Estate;B16YNS1;KYG810431042;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
M&M;MAHINDRA AND MAHINDRA LTD;Equity;0,09;6,70;2 832 056,00;18 983 670,59;18 983 670,59;Consumer Discretionary;6100186;INE101A01026;National Stock Exchange Of India;India;USD;INR;75,85
PKN;POLSKI KONCERN NAFTOWY ORLEN SA;Equity;0,09;16,77;1 122 410,00;18 826 460,99;18 826 460,99;Energy;5810066;PLPKN0000018;Warsaw Stock Exchange/Equities/Main Market;Poland;USD;PLN;3,96
2474;CATCHER TECHNOLOGY LTD;Equity;0,09;7,38;2 538 210,00;18 739 439,37;18 739 439,37;Information Technology;6186669;TW0002474004;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
CIMB;CIMB GROUP HOLDINGS;Equity;0,09;0,89;20 965 200,00;18 717 612,65;18 717 612,65;Financials;6075745;MYL1023OO000;Bursa Malaysia;Malaysia;USD;MYR;4,27
PLZL;POLYUS;Equity;0,09;156,20;119 677,00;18 693 012,60;18 693 012,60;Materials;B57R0L9;RU000A0JNAA8;Standard-Classica-Forts;Russian Federation;USD;RUB;69,71
ATHM;AUTOHOME ADR REPRESENTING INC;Equity;0,09;83,46;223 452,00;18 649 303,92;18 649 303,92;Communication;BH5QGR0;US05278C1071;New York Stock Exchange Inc.;China;USD;USD;1,00
PKO;POWSZECHNA KASA OSZCZEDNOSCI BANK;Equity;0,09;5,70;3 264 777,00;18 624 982,15;18 624 982,15;Financials;B03NGS5;PLPKO0000016;Warsaw Stock Exchange/Equities/Main Market;Poland;USD;PLN;3,96
3328;BANK OF COMMUNICATIONS LTD H;Equity;0,09;0,62;30 076 600,00;18 589 039,37;18 589 039,37;Financials;B0B8Z29;CNE100000205;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
5871;CHAILEASE HOLDING LTD;Equity;0,08;4,18;4 424 991,00;18 497 754,24;18 497 754,24;Financials;B58J1S8;KYG202881093;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
RENT3;LOCALIZA RENT A CAR SA;Equity;0,08;7,95;2 299 008,00;18 288 027,86;18 288 027,86;Industrials;B08K3S0;BRRENTACNOR4;XBSP;Brazil;USD;BRL;5,06
HARTA;HARTALEGA HOLDINGS;Equity;0,08;2,93;6 157 400,00;18 064 592,38;18 064 592,38;Health Care;B2QPJK5;MYL5168OO009;Bursa Malaysia;Malaysia;USD;MYR;4,27
SM;SM INVESTMENTS CORP;Equity;0,08;18,94;948 577,00;17 968 264,65;17 968 264,65;Industrials;B068DB9;PHY806761029;Philippine Stock Exchange Inc.;Philippines;USD;PHP;50,21
1050;BANQUE SAUDI FRANSI;Equity;0,08;8,35;2 150 287,00;17 959 636,99;17 959 636,99;Financials;B12LZT1;SA0007879782;Saudi Stock Exchange;Saudi Arabia;USD;SAR;3,75
VOD;VODACOM GROUP LTD;Equity;0,08;7,49;2 397 867,00;17 953 713,14;17 953 713,14;Communication;B65B4D0;ZAE000132577;Johannesburg Stock Exchange;South Africa;USD;ZAR;17,12
1193;CHINA RESOURCES GAS GROUP LTD;Equity;0,08;5,30;3 378 000,00;17 914 065,62;17 914 065,62;Utilities;6535517;BMG2113B1081;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
2202;CHINA VANKE LTD H;Equity;0,08;3,23;5 547 931,00;17 896 320,69;17 896 320,69;Real Estate;BN320P8;CNE100001SR9;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
HTHT;HUAZHU GROUP ADR REPRESENTING LTD;Equity;0,08;35,78;499 961,00;17 888 604,58;17 888 604,58;Consumer Discretionary;BFMFKK7;US44332N1063;NASDAQ;China;USD;USD;1,00
WUBA;58.COM ADR REPRESENTING INC;Equity;0,08;49,82;358 699,00;17 870 384,18;17 870 384,18;Communication;BG3GS91;US31680Q1040;New York Stock Exchange Inc.;China;USD;USD;1,00
LAME4;LOJAS AMERICANAS PN REP1 PREF SA;Equity;0,08;6,18;2 883 129,00;17 817 121,31;17 817 121,31;Consumer Discretionary;2516710;BRLAMEACNPR6;XBSP;Brazil;USD;BRL;5,06
JBSS3;JBS SA;Equity;0,08;4,34;4 101 065,00;17 797 273,13;17 797 273,13;Consumer Staples;B1V74X7;BRJBSSACNOR8;XBSP;Brazil;USD;BRL;5,06
000810;SAMSUNG FIRE & MARINE INSURANCE LT;Equity;0,08;152,85;116 373,00;17 787 532,81;17 787 532,81;Financials;6155250;KR7000810002;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
DMART;AVENUE SUPERMARTS LTD;Equity;0,08;31,61;561 843,00;17 760 616,27;17 760 616,27;Consumer Staples;BYW1G33;INE192R01011;National Stock Exchange Of India;India;USD;INR;75,85
SSW;SIBANYE STILLWATER LTD;Equity;0,08;2,04;8 678 896,00;17 718 240,32;17 718 240,32;Materials;BL0L913;ZAE000259701;Johannesburg Stock Exchange;South Africa;USD;ZAR;17,12
GLOB;GLOBANT SA;Equity;0,08;141,25;125 220,00;17 687 325,00;17 687 325,00;Information Technology;BP40HF4;LU0974299876;New York Stock Exchange Inc.;Argentina;USD;USD;1,00
RADL3;RAIA DROGASIL SA;Equity;0,08;21,38;826 500,00;17 672 599,66;17 672 599,66;Consumer Staples;B7FQV64;BRRADLACNOR0;XBSP;Brazil;USD;BRL;5,06
3333;CHINA EVERGRANDE GROUP;Equity;0,08;2,51;6 958 388,00;17 436 148,56;17 436 148,56;Real Estate;BD3DS68;KYG2119W1069;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
NIO;NIO AMERICAN DEPOSITARY SHARES REP;Equity;0,08;6,10;2 851 455,00;17 393 875,50;17 393 875,50;Consumer Discretionary;BFZX9H8;US62914V1061;New York Stock Exchange Inc.;China;USD;USD;1,00
PZU;PZU SA;Equity;0,08;7,67;2 250 172,00;17 256 077,26;17 256 077,26;Financials;B63DG21;PLPZU0000011;Warsaw Stock Exchange/Equities/Main Market;Poland;USD;PLN;3,96
SOL;SASOL LTD;Equity;0,08;8,17;2 110 697,00;17 254 712,18;17 254 712,18;Materials;6777450;ZAE000006896;Johannesburg Stock Exchange;South Africa;USD;ZAR;17,12
4938;PEGATRON CORP;Equity;0,08;2,33;7 325 414,00;17 064 562,16;17 064 562,16;Information Technology;B4PLX17;TW0004938006;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
MGNT;MAGNIT PJSC SPONSORED RUSSIA RU DR;Equity;0,08;12,52;1 354 435,00;16 957 526,20;16 957 526,20;Consumer Staples;B2QKYZ0;US55953Q2021;London Stock Exchange;Russian Federation;USD;USD;1,00
AC;AYALA CORP;Equity;0,08;15,74;1 075 746,00;16 927 384,52;16 927 384,52;Industrials;B09JBT3;PHY0486V1154;Philippine Stock Exchange Inc.;Philippines;USD;PHP;50,21
015760;KOREA ELECTRIC POWER CORP;Equity;0,08;17,57;959 466,00;16 857 207,09;16 857 207,09;Utilities;6495730;KR7015760002;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
090430;AMOREPACIFIC CORP;Equity;0,08;139,56;119 845,00;16 725 336,43;16 725 336,43;Consumer Staples;B15SK50;KR7090430000;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
HDFCLIFE;HDFC LIFE INSURANCE COMPANY LTD;Equity;0,08;6,62;2 524 562,00;16 717 807,49;16 717 807,49;Financials;BF0TRG6;INE795G01014;National Stock Exchange Of India;India;USD;INR;75,85
